patient_id,valid_labels,ncc_before,ncc_after,mean_dice_before,mean_dice_after,dice_label_1_before,dice_label_1_after,dice_label_2_before,dice_label_2_after,mean_hd95_after_mm,mean_assd_after_mm,negative_jacobian_ratio,below_safe_jacobian_ratio,minimum_jacobian,mean_jacobian,mean_displacement_mm,p95_displacement_mm,inference_seconds
24,1;2,0.22154279053211212,0.5537551641464233,0.5312089541454396,0.6507540402730965,0.413012729844413,0.5112781954887218,0.6494051784464661,0.7902298850574713,4.060660171779821,0.9719797950063395,0.014288024976849556,0.2604009807109833,-6.918344497680664,0.869320809841156,7.781954288482666,20.972074508666992,3.7428525369614363
27,1;2,0.21418243646621704,0.5166441798210144,0.42000937690052664,0.5752519645890457,0.3561239547466798,0.5191994069681245,0.48389479905437355,0.6313045222099669,9.3667269924793,2.281678483332171,0.008091125637292862,0.22299224138259888,-5.388740062713623,0.8890852332115173,7.2240891456604,18.29506492614746,1.0349906058982015
29,,0.11980139464139938,0.33053648471832275,nan,nan,,,,,nan,nan,0.09828247129917145,0.4692007303237915,-13.503922462463379,0.8563486933708191,13.379549026489258,35.04840087890625,0.2864680364727974
33,1;2,0.24240168929100037,0.6364219784736633,0.3487626194943268,0.31115228974147746,0.06016260162601626,0.05617147080561715,0.6373626373626373,0.5661331086773378,18.27050983124842,5.500275531629887,0.0118869012221694,0.27197661995887756,-6.044140815734863,0.8600550889968872,7.494147777557373,21.094667434692383,0.2760639488697052
36,1;2,0.16009917855262756,0.5301336050033569,0.5394877106411694,0.6563745663778309,0.42420102464015613,0.4805244468724392,0.6547743966421826,0.8322246858832225,7.541538853603062,2.5217524731748204,0.011099242605268955,0.25611570477485657,-10.214908599853516,0.8906394243240356,7.010265827178955,19.365882873535156,0.2911500446498394
67,1;2,0.16098745167255402,0.43219178915023804,0.39507473298220946,0.5516056526027816,0.5926459985580389,0.6624888093106536,0.19750346740638003,0.4407224958949097,7.999003668940545,1.768292570362896,0.006418151780962944,0.277426153421402,-4.9705047607421875,0.9068095088005066,7.937087059020996,19.02682876586914,0.2982157291844487
94,2,0.10952479392290115,0.4644041359424591,0.24366150806717154,0.3593141075604053,,,0.24366150806717154,0.3593141075604053,6.363961030678928,2.1443350262308307,0.018132934346795082,0.3292165994644165,-10.311298370361328,0.8309926390647888,11.374011039733887,28.17184066772461,0.27829298470169306
113,1;2,0.26232531666755676,0.6631379723548889,0.7279945322784791,0.7950607192019468,0.7365530767344938,0.8039436317848149,0.7194359878224643,0.7861778066190785,4.060660171779821,1.0450320038211878,0.011150207370519638,0.2788201868534088,-5.492720603942871,0.8518968224525452,7.825675010681152,22.635082244873047,0.2863474376499653
127,1;2,0.17531786859035492,0.4500804841518402,0.4391482054560948,0.4651881285846673,0.23842126459927507,0.2288353001539251,0.6398751463129145,0.7015409570154095,19.948138683000774,4.342851548210908,0.004973449744284153,0.2619592249393463,-4.677348613739014,0.87912517786026,6.883620262145996,15.660130500793457,0.28575161937624216
129,2,0.11398503929376602,0.6135162711143494,0.02168021680216802,0.31106679960119643,,,0.02168021680216802,0.31106679960119643,9.0,2.331479438159308,0.023215942084789276,0.38936400413513184,-9.052576065063477,0.8517599105834961,11.165328025817871,23.22711753845215,0.2819584086537361
156,1,0.3209773302078247,0.4546447694301605,0.5026197604790419,0.6237911025145068,0.5026197604790419,0.6237911025145068,,,5.408326913195984,1.668276125685272,0.007840575650334358,0.2010769546031952,-3.198042154312134,0.9101881384849548,5.441627502441406,14.8779878616333,0.28376620449125767
166,1;2,0.3568313419818878,0.49424636363983154,0.7367623525906697,0.7802430891518302,0.6194783340344973,0.7276779861020061,0.854046371146842,0.8328081922016541,4.592329219213245,1.259134073280383,0.007959899492561817,0.1992727667093277,-3.9990909099578857,0.9043858051300049,5.800519943237305,17.51690101623535,0.2879170710220933
171,1,0.1823485940694809,0.6278052926063538,0.8327000102701038,0.847712904425437,0.8327000102701038,0.847712904425437,,,3.0,0.8920208250814552,0.01461059506982565,0.3308081030845642,-7.163217544555664,0.8329222798347473,10.363064765930176,25.598974227905273,0.2956777149811387
177,2,0.30571484565734863,0.492461234331131,0.6029572935194668,0.836397486618571,,,0.6029572935194668,0.836397486618571,10.173494974687902,1.7496891301301318,0.011715088039636612,0.24808624386787415,-2.8191967010498047,0.9049293398857117,6.601441383361816,18.058542251586914,0.2755277920514345
184,1;2,0.21913780272006989,0.4582401514053345,0.4758133356650316,0.5322065883611874,0.2245230562745662,0.27938631906794326,0.727103615055497,0.7850268576544315,11.955170479511414,3.106590845826719,0.007164916954934597,0.20773863792419434,-4.396244049072266,0.9067546129226685,5.63895845413208,12.792868614196777,0.29021842684596777
195,1;2,0.1459895670413971,0.4922854006290436,0.5438453526709379,0.6112477034141255,0.33171990964827364,0.3973509933774834,0.7559707956936023,0.8251444134507676,8.012590697908074,2.1620579003525346,0.03830627351999283,0.4329669177532196,-7.106795787811279,0.7543603181838989,11.206937789916992,30.0679931640625,0.27910777647048235
