patient_id,valid_labels,ncc_before,ncc_after,mean_dice_before,mean_dice_after,dice_label_1_before,dice_label_1_after,dice_label_2_before,dice_label_2_after,mean_hd95_after_mm,mean_assd_after_mm,negative_jacobian_ratio,below_safe_jacobian_ratio,minimum_jacobian,mean_jacobian,mean_displacement_mm,p95_displacement_mm,inference_seconds
24,1;2,0.22154279053211212,0.5636155009269714,0.5312089541454396,0.6605417234145861,0.413012729844413,0.50853889943074,0.6494051784464661,0.812544547398432,4.060660171779821,0.9321448665660913,0.006593017373234034,0.22605285048484802,-7.916172027587891,0.87003093957901,7.625546932220459,20.519184112548828,3.716019507497549
27,1;2,0.21418243646621704,0.5246129631996155,0.42000937690052664,0.5789780931806023,0.3561239547466798,0.5194189149125408,0.48389479905437355,0.6385372714486639,9.209877841751574,2.2333093681970584,0.004936523269861937,0.18583007156848907,-11.053418159484863,0.8897286653518677,6.9084296226501465,17.566089630126953,1.0704054180532694
29,,0.11980139464139938,0.34483540058135986,nan,nan,,,,,nan,nan,0.06320678442716599,0.4132443070411682,-6.070377349853516,0.8756425380706787,12.144227981567383,33.149871826171875,0.29512288235127926
33,1;2,0.24240168929100037,0.6463406085968018,0.3487626194943268,0.31414734377632214,0.06016260162601626,0.05709992486851991,0.6373626373626373,0.5711947626841244,18.367887871967078,5.541024345741057,0.007898864336311817,0.24079100787639618,-5.40158224105835,0.8600718379020691,7.265266418457031,20.75129508972168,0.29169018752872944
36,1;2,0.16009917855262756,0.5392058491706848,0.5394877106411694,0.6577801002500103,0.42420102464015613,0.48700288824705623,0.6547743966421826,0.8285573122529645,7.5,2.495400151061777,0.006148986518383026,0.2198886126279831,-10.114410400390625,0.8929500579833984,6.765076637268066,19.017107009887695,0.28939100727438927
67,1;2,0.16098745167255402,0.44057145714759827,0.39507473298220946,0.5659525579887181,0.5926459985580389,0.6660666066606661,0.19750346740638003,0.4658385093167702,7.544850952505626,1.6174899986757505,0.0039041137788444757,0.22253508865833282,-6.235536575317383,0.9130623936653137,6.965795040130615,16.893634796142578,0.30779080372303724
94,2,0.10952479392290115,0.4778352677822113,0.24366150806717154,0.3358333333333333,,,0.24366150806717154,0.3358333333333333,6.87386354243376,2.3862676559995344,0.008092041127383709,0.27440521121025085,-13.350565910339355,0.8364855647087097,10.31528091430664,25.338510513305664,0.2971904007717967
113,1;2,0.26232531666755676,0.6728211045265198,0.7279945322784791,0.7975225644852794,0.7365530767344938,0.8052157115260785,0.7194359878224643,0.7898294174444802,4.060660171779821,1.0287370643467384,0.007840271107852459,0.24801360070705414,-3.629951238632202,0.8510572910308838,7.613552570343018,21.55615997314453,0.3081458816304803
127,1;2,0.17531786859035492,0.45508864521980286,0.4391482054560948,0.46892877788379067,0.23842126459927507,0.2335612835349816,0.6398751463129145,0.7042962722325997,19.558591243279107,4.315835156384471,0.003075256245210767,0.21817535161972046,-1.950310230255127,0.8825652599334717,6.338316440582275,14.671801567077637,0.2903655441477895
129,2,0.11398503929376602,0.6266640424728394,0.02168021680216802,0.3068391866913124,,,0.02168021680216802,0.3068391866913124,9.604686356149273,2.4527832585034846,0.011047973297536373,0.346465140581131,-13.835363388061523,0.8508223295211792,10.501730918884277,22.183584213256836,0.3034230647608638
156,1,0.3209773302078247,0.45792460441589355,0.5026197604790419,0.6225454545454545,0.5026197604790419,0.6225454545454545,,,5.408326913195984,1.6781809389237765,0.0037777710240334272,0.13770079612731934,-2.9178478717803955,0.9217713475227356,4.4431610107421875,11.547287940979004,0.30547749623656273
166,1;2,0.3568313419818878,0.49772897362709045,0.7367623525906697,0.7836964544246914,0.6194783340344973,0.7269642391020621,0.854046371146842,0.8404286697473208,4.592329219213245,1.2377274419291648,0.0040859985165297985,0.14562773704528809,-2.241903066635132,0.9144976735115051,4.77513313293457,13.312068939208984,0.2945687463507056
171,1,0.1823485940694809,0.6414587497711182,0.8327000102701038,0.85007006071929,0.8327000102701038,0.85007006071929,,,2.598076211353316,0.8716035676345658,0.007990417070686817,0.2911831736564636,-9.576234817504883,0.8322291970252991,10.154278755187988,24.813486099243164,0.29768009949475527
177,2,0.30571484565734863,0.4964720904827118,0.6029572935194668,0.8413200020722168,,,0.6029572935194668,0.8413200020722168,7.648529270389178,1.5362006388566105,0.0057958983816206455,0.19706237316131592,-1.8714070320129395,0.9101788401603699,5.726728439331055,14.963977813720703,0.2798540508374572
184,1;2,0.21913780272006989,0.4624320864677429,0.4758133356650316,0.5360061716200221,0.2245230562745662,0.2798753030827849,0.727103615055497,0.7921370401572592,11.541760811599271,3.053950857801761,0.0020489501766860485,0.14907225966453552,-3.8627679347991943,0.9123563170433044,4.859996795654297,10.7299165725708,0.28025154024362564
195,1;2,0.1459895670413971,0.5071976184844971,0.5438453526709379,0.6130576502414755,0.33171990964827364,0.39775725593667544,0.7559707956936023,0.8283580445462757,7.892484709882238,2.106056279491189,0.01874450594186783,0.39294615387916565,-4.676416873931885,0.7555262446403503,10.256890296936035,27.888803482055664,0.28048474714159966
