patient_id,valid_labels,ncc_before,ncc_after,mean_dice_before,mean_dice_after,dice_label_1_before,dice_label_1_after,dice_label_2_before,dice_label_2_after,mean_hd95_after_mm,mean_assd_after_mm,negative_jacobian_ratio,below_safe_jacobian_ratio,minimum_jacobian,mean_jacobian,mean_displacement_mm,p95_displacement_mm,inference_seconds
24,1;2,0.22154279053211212,0.5724248886108398,0.5312089541454396,0.6608093456930666,0.413012729844413,0.49224806201550386,0.6494051784464661,0.8293706293706293,3.7852395450743046,0.8905849623101935,0.0051245116628706455,0.17366302013397217,-2.856111764907837,0.8839419484138489,8.05846881866455,18.31514549255371,3.856293852441013
27,1;2,0.21418243646621704,0.5341047048568726,0.42000937690052664,0.5687474225823029,0.3561239547466798,0.5110170728148257,0.48389479905437355,0.6264777723497802,9.062071897723666,2.261913030105215,0.004049377515912056,0.1415768414735794,-2.898298978805542,0.8979772925376892,6.634195804595947,15.546499252319336,1.1529321353882551
29,,0.11980139464139938,0.34370774030685425,nan,nan,,,,,nan,nan,0.0036032104399055243,0.2696823179721832,-14.091075897216797,0.9435482621192932,10.372292518615723,26.93620491027832,0.28755058348178864
33,1;2,0.24240168929100037,0.6509602069854736,0.3487626194943268,0.32995522720020115,0.06016260162601626,0.06403574087862993,0.6373626373626373,0.5958747135217723,18.27050983124842,5.376221862598663,0.006924743298441172,0.19458068907260895,-5.105885982513428,0.8745972514152527,7.271293640136719,18.394655227661133,0.2788126664236188
36,1;2,0.16009917855262756,0.5459940433502197,0.5394877106411694,0.6667421862381091,0.42420102464015613,0.5062049062049062,0.6547743966421826,0.8272794662713121,6.93465843842649,2.33881873008421,0.004999389406293631,0.17926940321922302,-6.046657085418701,0.9025393724441528,7.043411731719971,17.964149475097656,0.2920868834480643
67,1;2,0.16098745167255402,0.447273850440979,0.39507473298220946,0.532670833825776,0.5926459985580389,0.6459074733096085,0.19750346740638003,0.4194341943419434,8.176868207181835,1.8526521683184407,0.0028826904017478228,0.1539871245622635,-4.733898639678955,0.9189852476119995,5.356803894042969,12.214609146118164,0.30413111578673124
94,2,0.10952479392290115,0.490206778049469,0.24366150806717154,0.327336860670194,,,0.24366150806717154,0.327336860670194,8.616843969807043,2.9338726254985215,0.004779662936925888,0.1725418120622635,-7.503467559814453,0.8676641583442688,7.676026344299316,17.27617835998535,0.281902315095067
113,1;2,0.26232531666755676,0.6772812604904175,0.7279945322784791,0.7909461004831666,0.7365530767344938,0.8005313496280553,0.7194359878224643,0.7813608513382779,4.414762138029506,1.0759473801828088,0.006872863508760929,0.20805205404758453,-4.523770809173584,0.8591184020042419,7.716089725494385,18.724206924438477,0.2865105904638767
127,1;2,0.17531786859035492,0.45640528202056885,0.4391482054560948,0.478282604467552,0.23842126459927507,0.255863539445629,0.6398751463129145,0.700701669489475,19.253643986509665,4.15253393849664,0.002877807477489114,0.15184356272220612,-1.5187608003616333,0.8983542919158936,5.910350322723389,12.78272533416748,0.2927195904776454
129,2,0.11398503929376602,0.636034369468689,0.02168021680216802,0.2658126501200961,,,0.02168021680216802,0.2658126501200961,11.324751652906125,2.7783265182444437,0.008367614820599556,0.2743636965751648,-3.2386531829833984,0.8608006238937378,9.255745887756348,18.786455154418945,0.29500796273350716
156,1,0.3209773302078247,0.46158578991889954,0.5026197604790419,0.623546511627907,0.5026197604790419,0.623546511627907,,,5.408326913195984,1.6921520372258643,0.0011206053895875812,0.06752502173185349,-0.9790598750114441,0.9451949596405029,2.6360843181610107,6.270544052124023,0.2877904921770096
166,1;2,0.3568313419818878,0.5002058148384094,0.7367623525906697,0.7905423827811618,0.6194783340344973,0.7269362939466032,0.854046371146842,0.8541484716157205,4.372901481047229,1.2017730206030028,0.0009793090866878629,0.0738665759563446,-2.2078709602355957,0.9387571215629578,2.9553723335266113,6.602664947509766,0.2927607614547014
171,1,0.1823485940694809,0.6515808701515198,0.8327000102701038,0.840516005733397,0.8327000102701038,0.840516005733397,,,3.0,0.93805814835826,0.006856994703412056,0.23628997802734375,-3.964402198791504,0.8482649326324463,9.819676399230957,20.723281860351562,0.3017114531248808
177,2,0.30571484565734863,0.5007222890853882,0.6029572935194668,0.8459340489613097,,,0.6029572935194668,0.8459340489613097,7.5,1.4930375526107744,0.0019400024320930243,0.0971902459859848,-1.5692708492279053,0.9283932447433472,3.509655714035034,8.427848815917969,0.3135157283395529
184,1;2,0.21913780272006989,0.46459245681762695,0.4758133356650316,0.5433708088066014,0.2245230562745662,0.2885937870524069,0.727103615055497,0.7981478305607957,10.831967694925119,2.865317512753544,0.0012152099516242743,0.08314178138971329,-2.6709494590759277,0.9342252612113953,3.3323490619659424,7.173696041107178,0.28291555773466825
195,1;2,0.1459895670413971,0.5236033201217651,0.5438453526709379,0.6402562547479187,0.33171990964827364,0.4320809248554913,0.7559707956936023,0.8484315846403462,7.110779094993282,1.8200748392071957,0.006488647311925888,0.2890145778656006,-4.020483016967773,0.8084584474563599,8.082165718078613,20.099048614501953,0.28122305404394865
